Product_name,Product_Link,Rating,Price
"HP Pavilion 14, Ryzen 5- 8GB/512GB SSD 14-inch Laptop, FHD IPS Micro-Edge Anti-Glare Display/Backlit KB/Alexa/B&O Audio/Fast Charge/720p Camera/Win 11 ready/3D Metal Design/1.41 kg, 14-ec0035AU",/HP-Pavilion-Micro-Edge-Anti-Glare-14-ec0035AU/dp/B09GDR9KK1,4.3 out of 5 stars,"54,990"
HP 14s AMD Ryzen 7-5700U 14 inch(35.6 cm) Thin & Light FHD Laptop ( 8GB RAM/512GB SSD/ Radeon Graphics/ Windows 10/ MS Office 2019/ Backlit Keyboard/ Natural Silver/ 1.41kg) - 14s-fq1083AU,/HP-7-5700U-Graphics-Windows-Keyboard/dp/B09KN5156Q,4.6 out of 5 stars,"59,990"
"(Renewed) HP EliteBook 6th Gen Core i5 Laptop, 8 GB RAM, 256GB SSD, Intel HD Graphics, 14 inch (36.83 cms) FHD Screen, Windows 11 (Upgraded), MS Office, Fingerprint sensor, Ultra Slim, SILVER",/HP-EliteBook-Graphics-Upgraded-Fingerprint/dp/B09KM2LQWH,4.6 out of 5 stars,"30,874"
HP Chromebook MediaTek MT8183 11.6 inches Thin and Light Touchscreen Laptop (4GB/64GB eMMC/Chrome OS/1.07 kgs/Indigo Blue) - 11a-na0002MU,/HP-Chromebook-11-6-inch-Touchscreen-11a-na0002MU/dp/B08WPNPTDD,4.0 out of 5 stars,"23,490"
AVITA PURA E14 NS14A6ING541-IBB 14 inches Laptop AMD Radeon R4 (APU Dual Core A6 / 8GB /256 GB SSD / Windows 10 Home) 1.34 kg Ink Black,/AVITA-NS14A6ING541-IBB-inches-Laptop-Windows/dp/B09LZ2JJ3J,,"25,900"
"AVITA Essential Refresh NE14A2INC44A-CR Intel Celeron-N4020 14 inches Laptop, 4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics, Concrete Grey, 1.37kg",/AVITA-Essential-NE14A2INC44A-CR-Celeron-N4020-Integrated/dp/B08YRNVXN1,3.8 out of 5 stars,"24,699"
"ASUS VivoBook 14 (2021), AMD Ryzen 3 3250U, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.6 Kg), M415DA-EK322TS",/ASUS-VivoBook-Integrated-Graphics-M415DA-EK322TS/dp/B09DX9ML9D,4.1 out of 5 stars,"36,990"
Mi Notebook Pro QHD+ IPS Anti Glare Display Intel Core i5-11300H 11th Gen 14-inch(35.56 cms) Thin and Light Laptop (8GB/512GB SSD/Iris Xe Graphics/Win 10/Backlit KB/Fingerprint Sensor/1.4 Kg),/Notebook-Display-i5-11300H-Graphics-Fingerprint/dp/B098XM2SJ4,4.3 out of 5 stars,"56,999"
"Acer Nitro 5 AN515-57 Gaming Laptop | Intel Core i5-11400H |NVIDIA GeForce RTX 3050 Laptop Graphics | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 |256GB SSD+1TB HDD| Killer Wi-Fi 6 | RGB Backlit Keyboard",/Acer-AN515-57-i5-11400H-Graphics-Keyboard/dp/B09HHL1VQN,,"71,990"
"Dell 15 (2021) AMD Ryzen 3-3250U Laptop, 8GB, 1TB HDD, Windows 10 + MS Office, Radeon Graphics, 15.6 inches FHD Display, Soft Mint Color (Inspiron 3505, D560617WIN9SE), 1.83kg",/Dell-Graphics-Inspiron-3505-D560617WIN9SE/dp/B09F3Q4CWN,3.1 out of 5 stars,"39,990"
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6 inches FHD IPS Business Laptop (16GB/512GB SSD/Windows 10 Home/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG014DIN",/Lenovo-Business-Keyboard-Fingerprint-82FG014DIN/dp/B09G9Z32KW,4.3 out of 5 stars,"61,990"
"HP Pavilion 15 Intel 11th Gen Core i5 8GB RAM/512GB SSD 15.6-inch Laptop, FHD Micro-Edge Anti-Glare Display/Iris Xᵉ Graphics/Backlit KB/B&O Audio/Fingerprint Reader/Windows 11/ 1.75kg, 15-eg1000TU",/HP-Micro-Edge-Anti-Glare-Fingerprint-15-eg1000TU/dp/B09KTZS3JP,4.2 out of 5 stars,"62,925"
"Lenovo ThinkPad E14 Intel Core i3 11th Gen 35.56 cm (14-inch) Full HD Thin and Light Laptop (4GB RAM/ 256GB SSD/ Windows 11 Home/ Black/ 1.59 kg), 20TAS0XE00 with 1 Year Lenovo Premier Support",/Lenovo-ThinkPad-E14-Gen-20TAS0XE00/dp/B09N6ZDXJS,1.0 out of 5 stars,"42,990"
"ASUS VivoBook 14 (2021) AMD Ryzen 3 3250U - 15.6-inch FHD IPS Thin and Light Laptop (8GB/256GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/1 Yr. McAfee/Silver/1.9 kg), M515DA-BQ322TS",/ASUS-VivoBook-Ryzen-3250U-M515DA-BQ322TS/dp/B09N3JQ96B,,"36,940"
,,,
,,,
,,,
ASUS VivoBook AMD Ryzen 3-3250U(4GB RAM/256GB SSD/Win10+Ms Off H&S 2019+McAfee/Integrated Vega 3 Graphics/15.6-inch FHD IPS /FP Reader/1.9 kg/Transparent Silver/1 Yr. Warranty) M515DA-EJ312TS,/ASUS-Integrated-15-6-inch-Transparent-M515DA-EJ312TS/dp/B08Q3MVVS7,3.9 out of 5 stars,"33,380"
"Acer Aspire 5 A515-56 Thin and Light Laptop | 15.6"" Full HD Display | 11th Generation Intel Core i5-1135G7 Processor | 8GB DDR4 | 1TB HDD|HD Webcam| WiFi 6| Windows 11 Home, Silver",/Acer-A515-56-Generation-i5-1135G7-Processor/dp/B09M3HFWJC,1.0 out of 5 stars,"48,599"
